chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
,,109646,-1,1,-1,1,0,2,0.0,0.0,0,Tosin,0.0,187,False,,,44,109646.jpg,0.0,Adarabioyo,0.2,False,,a,6,8,0,750,413,7382,3340,0.0,0.0,Tosin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,405,152,393,151,338,127,413,152,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,529,133,410,148,410,148,355,129,0.0,0.0
,,444463,0,0,0,0,0,2,1.0,1.0,1,Wesley,1.0,189,False,,,45,444463.jpg,1.0,Fofana,0.5,False,,a,6,8,2,22883,12922,10685,6900,0.2,0.4,W.Fofana,180,0,0,0,4,0,0,0,0,0,0,0,5,15.8,1.6,6.0,2.4,2,0.04,0.01,0.05,2.69,199,81,257,80,170,44,243,83,,,,,,,0.02,0.0,0.0,0.02,1.34,2.0,440,112,220,68,235,79,251,91,1.0,0.0
,,247632,0,0,0,0,0,3,2.5,2.5,4,Pedro,2.5,560,False,,,65,247632.jpg,2.5,Lomba Neto,1.1,False,,a,6,8,5,26637,15516,38441,19641,0.4,0.8,Neto,77,0,1,0,1,0,0,0,0,0,0,0,18,29.0,40.0,15.0,8.4,0,0.04,0.21,0.25,0.28,128,51,47,39,118,72,77,53,3.0,,,,,,0.05,0.0,0.25,0.3,0.33,1.17,51,32,125,58,126,59,186,63,0.0,0.0
0.0,0.0,488464,0,0,0,0,0,2,0.0,0.0,0,Caleb,0.0,575,False,Loaned to Strasbourg,2024-08-13T07:07:06.645739Z,40,488464.jpg,0.0,Wiley,0.0,False,,u,6,8,0,0,0,1830,563,0.0,0.0,Wiley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,383,134,371,133,313,106,391,134,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,618,191,387,129,387,129,545,185,0.0,0.0
,,508479,0,0,0,0,0,1,0.0,0.0,0,Filip,0.0,581,False,,,45,508479.jpg,0.0,Jørgensen,0.3,False,,a,6,8,0,2383,874,8887,4781,0.0,0.0,Jørgensen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,505,66,505,58,470,57,513,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,489,32,512,66,512,66,310,45,0.0,0.0
,,428399,0,0,0,0,0,3,2.3,2.3,6,João,6.0,621,False,,,65,428399.jpg,6.0,Félix Sequeira,0.9,False,,a,6,8,6,83452,71465,14169,12745,0.9,0.9,João Félix,22,1,0,0,0,0,0,0,0,0,0,0,25,34.6,0.8,22.0,5.7,0,0.19,0.01,0.20,0.12,101,40,283,162,91,56,126,75,,,,,,,0.78,0.0,0.04,0.82,0.49,0.0,55,36,35,18,39,20,193,65,0.0,0.0
,,466117,0,0,0,0,0,3,0.0,0.0,0,Naouirou,0.0,190,False,,,45,466117.jpg,0.0,Ahamada,0.4,False,,a,7,31,0,5742,2944,8437,4647,0.0,0.0,Ahamada,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,481,186,480,194,442,170,489,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,456,245,488,194,488,194,292,94,0.0,0.0
,,438464,-1,1,-1,1,0,3,0.5,0.5,0,Cheick,0.5,193,False,,,49,438464.jpg,1.0,Doucouré,0.1,False,,a,7,31,1,1303,646,2981,1587,0.1,0.2,C.Doucouré,6,0,0,0,0,0,0,0,0,0,0,0,4,0.4,2.8,0.0,0.3,0,0.00,0.00,0.00,0.00,319,160,230,134,519,222,320,162,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,323,212,300,150,260,131,467,173,0.0,0.0
,,427623,0,0,0,0,0,2,0.5,0.5,1,Chris,0.5,194,False,,,45,427623.jpg,0.5,Richards,0.2,False,,a,7,31,1,1551,653,3769,1672,0.1,0.2,C.Richards,163,0,0,0,4,0,0,0,1,0,0,0,2,21.2,2.9,4.0,2.8,2,0.12,0.01,0.13,2.72,175,69,227,70,193,54,233,78,,,,,,,0.07,0.0,0.01,0.08,1.5,2.21,434,108,285,95,326,101,374,140,1.1,0.0
25.0,,515621,0,0,0,0,0,2,0.1,0.5,1,Chadi,0.5,195,False,Knee injury - 25% chance of playing,2024-08-28T16:30:04.488064Z,45,515621.jpg,1.0,Riad Dnanou,0.1,False,,d,7,31,1,1196,521,4622,2295,0.1,0.2,Chadi Riad,90,0,0,0,2,0,0,0,0,0,0,0,3,18.2,1.3,0.0,2.0,1,0.00,0.02,0.02,1.39,188,77,265,84,473,188,260,86,,,,,,,0.0,0.0,0.02,0.02,1.39,2.0,494,126,289,97,243,84,419,156,1.0,0.0
,,57328,0,0,0,0,0,2,0.0,0.0,0,Nathaniel,0.0,196,False,,,45,57328.jpg,0.0,Clyne,0.1,False,,a,7,31,0,562,260,2934,1379,0.0,0.0,Clyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,429,172,419,171,367,150,437,172,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,347,52,434,167,434,167,438,164,0.0,0.0
0.0,0.0,450535,0,0,0,0,0,3,0.0,0.0,0,Malcolm,0.0,197,False,Season long loan to Oxford United,2024-08-06T17:23:26.723638Z,45,450535.jpg,0.0,Ebiowei,0.0,False,,u,7,31,0,0,0,257,76,0.0,0.0,Ebiowei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,470,178,468,186,429,162,478,185,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,442,237,477,186,477,186,619,278,0.0,0.0
,,199670,-1,1,-1,1,0,4,1.5,1.5,2,Odsonne,1.5,198,False,,,54,199670.jpg,1.5,Edouard,0.6,False,,a,7,31,3,11365,6085,24112,11757,0.3,0.6,Edouard,115,0,0,0,2,0,0,0,0,0,0,0,3,0.8,13.0,32.0,4.5,1,0.39,0.03,0.42,2.12,317,33,152,16,58,16,170,19,,,3.0,,3.0,,0.31,0.0,0.02,0.33,1.66,1.57,165,42,200,20,206,21,228,38,0.78,0.0
,,232413,-1,1,-1,1,0,3,2.0,2.0,2,Eberechi,2.0,199,False,,,69,232413.jpg,2.0,Eze,25.7,False,,a,7,31,4,176078,58114,805108,600158,0.3,0.6,Eze,180,0,0,0,4,0,0,0,0,0,0,0,28,29.2,63.0,101.0,19.3,2,0.86,0.22,1.08,2.98,127,50,22,19,4,3,14,12,1.0,,1.0,,1.0,,0.43,0.0,0.11,0.54,1.49,2.0,36,20,161,83,166,86,12,4,1.0,0.0
,,209036,0,0,0,0,0,2,0.5,0.5,1,Marc,0.5,200,False,,,45,209036.jpg,0.5,Guéhi,6.2,False,,a,7,31,1,35024,14221,115967,62721,0.1,0.2,Guéhi,180,0,0,0,4,0,0,0,1,0,0,0,15,55.8,3.4,0.0,6.0,2,0.00,0.04,0.04,2.98,30,8,216,63,400,163,119,26,,,,,,,0.0,0.0,0.02,0.02,1.49,2.0,396,81,281,92,324,99,64,22,1.0,0.0
,,172649,0,0,0,0,0,1,1.5,1.5,1,Dean,1.5,201,False,,,45,172649.jpg,1.5,Henderson,15.3,False,,a,7,31,3,81567,23316,219892,170598,0.3,0.7,Henderson,180,0,0,0,4,0,0,0,0,0,4,0,6,37.8,0.0,0.0,3.7,2,0.00,0.00,0.00,2.98,85,15,438,50,391,49,201,15,,,,,,,0.0,2.0,0.0,0.0,1.49,2.0,383,24,169,16,175,17,20,3,1.0,0.0
,,156074,0,0,0,0,0,2,0.0,0.0,0,Rob,0.0,202,False,,,45,156074.jpg,0.0,Holding,0.1,False,,a,7,31,0,424,183,2412,1079,0.0,0.0,Holding,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,440,176,436,175,388,156,448,176,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,377,67,446,172,446,172,451,167,0.0,0.0
100.0,75.0,108413,-1,1,-1,1,0,3,1.0,0.8,0,Will,1.0,203,False,,2024-08-23T14:00:06.339937Z,49,108413.jpg,2.0,Hughes,0.0,False,,a,7,31,2,530,110,1680,975,0.2,0.4,Hughes,83,0,0,0,2,0,0,0,0,0,0,0,10,14.2,14.0,4.0,3.2,1,0.00,0.05,0.05,1.59,211,92,144,96,201,111,217,106,5.0,,,,,,0.0,0.0,0.05,0.05,1.72,2.17,295,193,231,117,143,69,549,233,1.08,0.0
,,101982,-1,1,-1,1,0,1,0.0,0.0,0,Sam,0.0,204,False,,,44,101982.jpg,0.0,Johnstone,0.4,False,,a,7,31,0,1790,1178,10803,4440,0.0,0.0,Johnstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,402,52,390,33,335,31,410,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,526,34,407,51,407,51,279,37,0.0,0.0
,,209400,-1,1,-1,1,0,3,1.0,1.0,1,Daichi,1.0,205,False,,,54,209400.jpg,1.0,Kamada,0.4,False,,a,7,31,2,3581,794,21072,15018,0.2,0.4,Kamada,96,0,0,0,3,0,0,0,1,0,0,0,9,17.6,48.9,4.0,7.1,1,0.00,0.09,0.09,1.20,191,78,35,31,208,117,96,65,,,,,,,0.0,0.0,0.08,0.08,1.12,2.81,167,104,254,132,294,154,286,92,0.94,0.0
,,152551,-1,1,-1,1,0,3,1.5,1.5,2,Jefferson,1.5,206,False,,,49,152551.jpg,1.5,Lerma Solís,0.1,False,,a,7,31,3,591,374,1624,774,0.3,0.6,Lerma,78,0,0,1,1,0,0,0,1,0,0,0,12,9.6,15.7,2.0,2.8,1,0.02,0.33,0.35,1.78,239,108,124,87,231,129,234,115,,,,,,,0.02,0.0,0.38,0.4,2.05,1.15,301,197,183,84,189,87,499,195,1.15,1.15
,,231747,0,0,0,0,0,4,1.5,1.5,2,Jean-Philippe,1.5,207,False,,,75,231747.jpg,1.5,Mateta,5.0,False,,a,7,31,3,120702,26122,215015,130801,0.2,0.4,Mateta,135,0,0,0,3,0,0,0,0,0,0,0,6,4.8,28.4,12.0,4.5,2,0.30,0.24,0.54,1.89,267,21,75,6,131,28,171,20,,,,,2.0,,0.2,0.0,0.16,0.36,1.26,2.0,18,7,214,22,219,23,78,13,1.33,0.0
0.0,0.0,536694,0,0,0,0,0,3,0.0,0.0,0,Matheus,0.0,208,False,Rib Injury - Unknown return date,2024-08-16T13:30:05.681072Z,45,536694.jpg,0.0,França de Oliveira,0.1,False,,i,7,31,0,288,173,4314,1523,0.0,0.0,M.França,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,515,213,515,221,482,198,523,220,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,504,277,522,221,522,221,474,177,0.0,0.0
,,169593,0,0,0,0,0,1,0.0,0.0,0,Remi,0.0,209,False,,,40,169593.jpg,0.0,Matthews,1.0,False,,a,7,31,0,6437,3200,8824,6360,0.0,0.0,Matthews,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,346,32,334,13,275,11,354,32,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,575,49,351,31,351,31,190,25,0.0,0.0
,,244723,0,0,0,0,0,2,1.0,1.0,1,Tyrick,1.0,210,False,,,50,244723.jpg,1.0,Mitchell,2.0,False,,a,7,31,2,9486,2149,47755,28830,0.2,0.4,Mitchell,180,0,0,0,4,0,0,0,0,0,0,0,13,35.8,55.8,10.0,10.2,2,0.12,0.11,0.23,2.98,94,29,28,4,134,25,66,10,,,,,,,0.06,0.0,0.06,0.12,1.49,2.0,239,28,243,77,276,90,142,52,1.0,0.0
,,247348,0,0,0,0,0,2,2.5,2.5,1,Daniel,2.5,211,False,,,50,247348.jpg,2.5,Muñoz,3.9,False,,a,7,31,5,45387,8700,78462,56333,0.5,1.0,Muñoz,180,0,1,0,4,0,0,0,0,0,0,0,20,24.0,17.6,10.0,5.2,2,0.00,0.04,0.04,2.98,160,61,107,22,135,26,142,39,,,,,,,0.0,0.0,0.02,0.02,1.49,2.0,242,29,115,40,116,40,92,32,1.0,0.0
0.0,0.0,531989,0,0,0,0,0,3,0.0,0.0,0,David,0.0,212,False,Season long loan to Derby County,2024-07-26T08:51:53.649693Z,45,531989.jpg,0.0,Ozoh,0.0,False,,u,7,31,0,0,0,170,60,0.0,0.0,Ozoh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,511,209,511,217,478,194,519,216,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,500,273,518,217,518,217,627,284,0.0,0.0
0.0,0.0,450542,0,0,0,0,0,3,0.0,0.0,0,Jesurun,0.0,213,False,Loaned to Sheffield United,2024-08-20T12:16:48.741122Z,45,450542.jpg,0.0,Rak-Sakyi,0.1,False,,u,7,31,0,755,0,9149,4314,0.0,0.0,Rak-Sakyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,472,180,470,188,431,164,480,187,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,444,239,479,188,479,188,413,149,0.0,0.0
,,86417,-1,1,-1,1,0,3,0.5,0.5,1,Jeffrey,0.5,214,False,,,49,86417.jpg,1.0,Schlupp,0.1,False,,a,7,31,1,2122,1861,3742,1914,0.1,0.2,Schlupp,9,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.7,0.0,0.1,0,0.00,0.00,0.00,0.26,318,159,287,164,499,211,330,170,,,,,,,0.0,0.0,0.0,0.0,2.6,0.0,292,191,291,143,248,122,450,162,0.0,0.0
,,55494,0,0,0,0,0,2,0.0,0.0,0,Joel,0.0,215,False,,,45,55494.jpg,0.0,Ward,0.1,False,,a,7,31,0,535,230,3123,1498,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,428,171,418,170,366,149,436,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,346,51,433,166,433,166,414,153,0.0,0.0
,,496221,0,0,0,0,0,3,2.0,2.0,2,Adam,2.0,216,False,,,50,496221.jpg,2.0,Wharton,0.4,False,,a,7,31,4,4892,1691,10235,6085,0.4,0.8,Wharton,163,0,0,0,3,0,0,0,0,0,0,0,34,29.6,31.3,19.0,8.0,2,0.11,0.19,0.30,2.03,124,49,64,53,101,61,80,56,4.0,,,,,,0.06,0.0,0.1,0.16,1.12,1.66,271,175,150,77,155,80,268,88,1.1,0.0
,,232185,-1,1,-1,1,0,3,1.0,1.0,1,Ismaïla,1.0,585,False,,,59,232185.jpg,1.0,Sarr,0.2,False,,a,7,31,2,2811,1085,12957,6899,0.2,0.3,I.Sarr,25,0,0,0,1,0,0,0,0,0,0,0,9,1.6,15.3,6.0,2.3,0,0.10,0.17,0.27,0.36,307,155,129,90,176,101,251,122,,,,,,,0.36,0.0,0.61,0.97,1.3,3.6,94,59,261,136,305,161,327,110,0.0,0.0
,,121599,-1,1,-1,1,0,3,1.5,1.5,1,Abdoulaye,1.5,217,False,,,54,121599.jpg,1.5,Doucouré,0.4,False,,a,8,11,3,3825,2013,15692,7317,0.3,0.6,A.Doucoure,118,0,0,0,4,0,0,0,0,0,0,0,5,4.0,4.6,12.0,2.1,2,0.21,0.01,0.22,2.79,273,132,200,121,127,77,258,127,,,,,,,0.16,0.0,0.01,0.17,2.13,3.05,157,97,198,99,204,102,278,90,1.53,0.0
,,486385,0,0,0,0,0,4,1.0,1.0,1,Norberto Bercique,1.0,218,False,,,50,486385.jpg,1.0,Gomes Betuncal,0.6,False,,a,8,11,2,24721,18095,17347,10364,0.2,0.4,Beto,32,0,0,0,2,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.32,315,32,581,54,566,51,333,35,,,,,,,0.0,0.0,0.0,0.0,0.9,5.62,263,53,248,25,282,27,242,41,0.0,0.0
0.0,0.0,480455,-1,1,-1,1,0,2,0.0,0.0,0,Jarrad,0.0,219,False,Groin Injury - Unknown return date,2024-08-12T14:30:04.538597Z,49,480455.jpg,0.0,Branthwaite,1.2,False,,i,8,11,0,650,282,110556,33794,0.0,0.0,Branthwaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,551,201,549,201,524,196,558,201,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,329,41,557,199,557,199,178,66,0.0,0.0
,,177815,-1,1,-1,1,0,4,2.0,2.0,2,Dominic,2.0,220,False,,,59,177815.jpg,2.0,Calvert-Lewin,1.5,False,,a,8,11,4,22527,14349,62296,26353,0.3,0.7,Calvert-Lewin,146,0,0,0,5,0,0,0,0,0,0,0,7,3.4,3.6,13.0,2.0,2,0.05,0.01,0.06,3.54,282,22,214,23,124,27,261,28,,,,,1.0,,0.03,0.0,0.01,0.04,2.18,3.08,89,25,158,16,163,16,160,25,1.23,0.0
100.0,0.0,59949,-1,1,-1,1,0,2,0.0,0.0,0,Séamus,0.0,221,False,,2024-08-12T14:30:04.547756Z,44,59949.jpg,0.0,Coleman,0.0,False,,a,8,11,0,205,157,2109,589,0.0,0.0,Coleman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,400,149,388,148,333,124,408,149,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,524,130,405,145,405,145,557,187,0.0,0.0
,,80801,0,0,0,0,0,3,2.0,2.0,2,Idrissa,2.0,222,False,,,50,80801.jpg,2.0,Gueye,0.1,False,,a,8,11,4,1133,827,1823,874,0.4,0.8,Gana,180,0,0,0,7,0,0,0,0,0,0,0,14,18.6,7.1,3.0,2.9,2,0.02,0.02,0.04,3.86,186,77,182,112,216,122,229,113,,,,,,,0.01,0.0,0.01,0.02,1.93,3.5,188,120,140,68,145,71,489,187,1.0,0.0
100.0,25.0,232928,0,0,0,0,0,3,0.0,0.0,0,James,0.0,223,False,,2024-08-12T14:30:04.556771Z,50,232928.jpg,0.0,Garner,0.0,False,,a,8,11,0,61,53,1013,273,0.0,0.0,Garner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,567,248,570,254,551,241,574,254,3.0,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,236,153,572,253,572,253,588,257,0.0,0.0
,,221399,0,0,0,0,0,3,1.5,1.5,1,Jack,1.5,224,False,,,55,221399.jpg,1.5,Harrison,0.2,False,,a,8,11,3,2027,1055,4900,2392,0.3,0.5,Harrison,140,0,0,0,4,0,0,0,0,0,0,0,10,9.8,16.6,44.0,6.8,2,0.68,0.26,0.94,3.02,236,107,113,80,38,20,99,66,,,,,,,0.44,0.0,0.17,0.61,1.94,2.57,123,76,206,105,212,108,385,133,1.29,0.0
,,194164,0,0,0,0,0,2,0.5,0.5,0,Mason,0.5,225,False,,,40,194164.jpg,1.0,Holgate,0.6,False,,a,8,11,1,10941,4268,8513,4801,0.1,0.2,Holgate,5,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.07,349,115,337,114,278,86,357,115,,,,,,,0.0,0.0,0.0,0.0,1.26,18.0,580,168,271,83,223,68,237,85,0.0,0.0
,,490094,0,0,0,0,0,3,2.0,2.0,2,Tim,2.0,226,False,,,45,490094.jpg,2.0,Iroegbunam,0.7,False,,a,8,11,4,56406,42391,17979,13629,0.4,0.9,Iroegbunam,180,0,0,0,7,0,0,0,0,0,0,0,8,18.8,3.3,14.0,3.6,2,0.14,0.02,0.16,3.86,185,76,217,130,120,73,206,101,,,,,,,0.07,0.0,0.01,0.08,1.93,3.5,467,248,138,66,140,67,219,73,1.0,0.0
,,222627,0,0,0,0,0,1,0.0,0.0,0,João,0.0,227,False,,,40,222627.jpg,0.0,Neves Virgínia,0.6,False,,a,8,11,0,3275,1851,5535,3470,0.0,0.0,J.Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,360,37,348,18,290,16,368,37,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,593,54,364,36,364,36,232,32,0.0,0.0
,,106611,0,0,0,0,0,2,0.5,0.5,0,Michael,0.5,228,False,,,40,106611.jpg,0.5,Keane,2.3,False,,a,8,11,1,40022,18993,32578,19113,0.1,0.2,Keane,180,0,0,0,7,0,0,0,0,0,0,0,-1,33.0,11.0,6.0,5.0,2,0.01,0.02,0.03,3.86,109,38,168,44,163,37,148,42,,,,,,,0.0,0.0,0.01,0.01,1.93,3.5,566,159,269,81,319,95,131,49,1.0,0.0
,,115382,-1,1,-1,1,0,4,0.0,0.0,0,Neal,0.0,229,False,,,49,115382.jpg,0.0,Maupay,1.4,False,,a,8,11,0,18355,9810,50907,26767,0.0,0.0,Maupay,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,534,45,533,45,504,43,541,46,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,298,60,542,47,542,47,169,29,0.0,0.0
,,433154,-1,1,-1,1,0,3,2.0,2.0,2,Dwight,2.0,230,False,,,54,433154.jpg,2.0,McNeil,0.7,False,,a,8,11,4,4335,3595,22060,9778,0.4,0.7,McNeil,180,0,0,0,7,0,0,0,0,0,0,0,30,31.6,108.8,9.0,15.0,2,0.03,0.80,0.82,3.86,116,45,2,2,144,87,27,19,1.0,,,,,,0.02,0.0,0.4,0.42,1.93,3.5,170,107,152,79,157,82,225,77,1.0,0.0
,,224967,-1,1,-1,1,0,2,0.5,0.5,0,Vitalii,0.5,231,False,,,44,224967.jpg,0.5,Mykolenko,6.9,False,,a,8,11,1,22320,16034,214686,103052,0.1,0.2,Mykolenko,180,0,0,0,7,0,0,0,0,0,0,0,-5,17.8,3.0,2.0,2.3,2,0.00,0.02,0.02,3.86,190,79,223,66,221,67,247,84,,,,,,,0.0,0.0,0.01,0.01,1.93,3.5,543,147,275,87,322,98,59,20,1.0,0.0
,,440993,-1,1,-1,1,0,4,1.0,1.0,1,Iliman,1.0,232,False,,,54,440993.jpg,1.0,Ndiaye,0.2,False,,a,8,11,2,4224,3619,5250,2648,0.2,0.4,Ndiaye,60,0,0,0,3,0,0,0,0,0,0,0,-1,15.2,1.3,15.0,3.1,0,0.04,0.02,0.06,1.07,205,16,266,29,115,25,224,22,,,,,,,0.06,0.0,0.03,0.09,1.6,4.5,172,43,255,26,295,30,380,53,0.0,0.0
0.0,0.0,243571,-1,1,-1,1,0,2,0.0,0.0,0,Nathan,0.0,234,False,Hamstring injury - Unknown return date,2024-08-12T14:30:04.567805Z,44,243571.jpg,0.0,Patterson,0.0,False,,i,8,11,0,93,57,1039,312,0.0,0.0,Patterson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,419,165,408,164,353,140,427,165,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,546,148,425,161,425,161,585,196,0.0,0.0
,,111234,-1,1,-1,1,0,1,1.0,1.0,1,Jordan,1.0,235,False,,,49,111234.jpg,1.0,Pickford,12.2,False,,a,8,11,2,26950,16292,357192,171449,0.2,0.4,Pickford,180,0,0,0,7,0,0,0,0,0,5,0,-3,45.0,0.1,0.0,4.5,2,0.00,0.02,0.02,3.86,51,9,315,2,502,58,168,9,,,,,,,0.0,2.5,0.01,0.01,1.93,3.5,296,10,232,19,249,19,35,6,1.0,0.0
100.0,75.0,17761,-1,1,-1,1,0,2,0.0,0.0,0,James,0.0,236,False,,2024-08-23T09:30:06.049227Z,49,17761.jpg,0.0,Tarkowski,1.5,False,,a,8,11,0,6011,4057,68874,25601,0.0,0.0,Tarkowski,180,0,0,0,7,0,0,0,1,0,0,0,-11,25.6,21.4,27.0,7.4,2,0.24,0.20,0.44,3.86,148,56,95,15,75,11,89,11,,,,,,,0.12,0.0,0.1,0.22,1.93,3.5,289,33,536,193,536,193,162,61,1.0,0.0
0.0,0.0,491012,0,0,0,0,0,4,0.0,0.0,0,Youssef,0.0,237,False,Foot injury - Unknown return date,2024-08-05T15:00:04.380259Z,50,491012.jpg,0.0,Ramalho Chermiti,0.0,False,,i,8,11,0,287,101,701,320,0.0,0.0,Y. Chermiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,579,54,584,56,569,53,586,55,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,268,55,583,55,583,55,594,70,0.0,0.0
100.0,0.0,18892,0,0,0,0,0,2,-1.0,0.0,0,Ashley,-1.0,238,False,,2024-08-17T20:00:05.873666Z,45,18892.jpg,-2.0,Young,0.1,False,,a,8,11,-2,834,653,8165,1340,-0.2,-0.4,Young,65,0,0,0,3,0,0,0,0,1,0,0,-10,9.8,15.2,0.0,2.5,1,0.00,0.17,0.17,1.23,230,89,132,29,359,144,239,81,,,1.0,,,,0.0,0.0,0.24,0.24,1.7,4.15,339,46,636,207,636,207,402,148,1.38,0.0
,,463903,0,0,-1,1,0,3,0.5,0.5,1,Jesper,0.5,577,False,,,54,463903.jpg,1.0,Lindstrøm,0.1,False,,a,8,11,1,518,297,4577,1779,0.1,0.2,Lindstrøm,33,0,0,0,2,0,0,0,0,0,0,0,4,9.0,4.4,17.0,3.0,0,0.04,0.01,0.05,0.77,243,112,203,123,110,66,226,111,,,,,,,0.11,0.0,0.03,0.14,2.1,5.45,174,110,321,165,296,155,440,160,0.0,0.0
,,512462,-1,1,-1,1,0,2,0.0,0.0,0,Jake,0.0,582,False,,,49,512462.jpg,0.0,O'Brien,0.3,False,,a,8,11,0,1377,628,9444,3977,0.0,0.0,O'Brien,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,552,202,550,202,525,197,559,202,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,333,43,558,200,558,200,324,117,0.0,0.0
