season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,id,first_name,second_name,unique_id
2023/24,476502,45,43,25,802,0,0,0,23,0,0,0,4,0,0,0,122,114.4,106.5,27.0,25.2,7,0.28,0.33,0.61,18.74,534,Boubacar,Traoré,476502_2023/24
2022/23,515024,45,43,3,10,0,0,0,1,0,0,0,0,0,0,0,7,0.6,1.6,0.0,0.2,0,0.0,0.0,0.0,1.16,246,Luke,Harris,515024_2022/23
2023/24,515024,45,45,2,74,0,0,0,5,0,0,0,0,0,0,0,2,3.2,0.7,17.0,2.1,0,0.28,0.01,0.29,2.26,246,Luke,Harris,515024_2023/24
2021/22,436234,60,57,9,86,0,0,0,1,0,0,0,0,0,0,0,32,22.8,37.3,25.0,8.5,0,0.0,0.0,0.0,0.0,483,Bryan,Gil Salvatierra,436234_2021/22
2022/23,436234,50,50,9,146,0,1,1,1,0,0,0,1,0,0,0,22,30.4,27.5,27.0,8.5,2,0.1,0.08,0.18,0.9,483,Bryan,Gil Salvatierra,436234_2022/23
2023/24,436234,50,49,12,200,0,0,0,11,0,0,0,0,0,0,0,41,28.6,70.1,59.0,15.9,2,0.67,0.24,0.91,7.19,483,Bryan,Gil Salvatierra,436234_2023/24
2022/23,519324,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,118,Amario,Cozier-Duberry,519324_2022/23
2019/20,243568,45,41,9,191,0,0,1,3,0,0,0,0,0,0,0,41,31.4,55.3,5.0,9.1,0,0.0,0.0,0.0,0.0,124,Billy,Gilmour,243568_2019/20
2020/21,243568,45,43,8,259,0,0,1,2,0,0,0,0,0,0,0,38,36.0,50.9,8.0,9.5,0,0.0,0.0,0.0,0.0,124,Billy,Gilmour,243568_2020/21
2021/22,243568,45,43,49,1852,0,1,2,52,0,0,0,2,0,0,1,283,280.2,458.7,134.0,87.2,0,0.0,0.0,0.0,0.0,124,Billy,Gilmour,243568_2021/22
2022/23,243568,45,42,21,502,0,1,2,8,0,0,0,1,0,0,0,105,67.6,56.5,33.0,15.8,7,0.5,0.8,1.3,9.35,124,Billy,Gilmour,243568_2022/23
2023/24,243568,50,48,61,2116,0,3,6,37,0,0,0,8,1,0,4,354,291.4,481.5,104.0,87.7,24,0.98,2.56,3.54,36.04,124,Billy,Gilmour,243568_2023/24
2022/23,484658,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,130,Kacper,Kozłowski,484658_2022/23
2023/24,484658,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,130,Kacper,Kozłowski,484658_2023/24
2006/07,15157,65,59,114,2675,3,7,0,37,0,0,0,3,0,0,11,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2006/07
2007/08,15157,65,59,84,2227,2,2,0,43,0,0,0,3,0,0,14,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2007/08
2008/09,15157,60,61,128,3060,3,9,0,36,0,0,0,6,0,0,7,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2008/09
2009/10,15157,70,87,184,3172,7,12,0,37,1,0,1,5,0,0,35,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2009/10
2010/11,15157,90,81,97,2134,1,7,11,24,0,0,0,4,0,0,10,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2010/11
2011/12,15157,75,68,86,1586,3,5,6,17,0,0,0,3,0,0,10,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2011/12
2012/13,15157,65,61,96,1724,4,4,11,14,0,0,0,1,1,0,14,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2012/13
2013/14,15157,60,54,67,1373,1,6,5,19,0,0,0,3,0,0,0,73,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2013/14
2014/15,15157,55,54,107,1749,5,8,7,19,0,0,0,6,0,0,8,393,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2014/15
2015/16,15157,70,66,123,2409,5,11,8,35,0,0,0,9,1,0,13,520,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2015/16
2016/17,15157,65,63,139,3154,7,4,12,35,0,0,1,5,0,0,16,682,919.0,937.0,493.0,235.2,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2016/17
2017/18,15157,65,60,77,1759,0,3,6,25,0,0,0,3,0,0,4,459,437.2,615.5,272.0,132.5,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2017/18
2018/19,15157,55,56,101,1778,5,5,9,13,0,0,0,5,1,0,12,448,587.2,725.2,374.0,169.2,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2018/19
2019/20,15157,55,53,49,924,2,2,4,9,0,0,0,4,0,0,3,198,237.2,177.1,100.0,51.4,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2019/20
2020/21,15157,55,53,44,1056,0,2,4,10,0,0,0,3,0,0,2,204,200.0,242.0,108.0,55.2,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2020/21
2021/22,15157,50,49,38,844,0,1,4,6,0,0,0,2,0,0,1,196,233.2,332.8,78.0,64.5,0,0.0,0.0,0.0,0.0,134,James,Milner,15157_2021/22
2022/23,15157,45,44,42,889,0,1,3,12,0,0,0,2,0,0,0,187,179.6,222.7,93.0,49.5,7,0.4,1.63,2.03,13.56,134,James,Milner,15157_2022/23
2023/24,15157,50,48,28,770,0,2,4,12,0,0,0,3,0,0,0,146,152.8,253.5,61.0,46.8,11,0.29,2.18,2.47,12.81,134,James,Milner,15157_2023/24
2022/23,502697,50,50,55,1024,4,2,0,25,0,0,0,3,0,0,4,155,238.4,87.2,199.0,52.2,13,1.76,0.71,2.47,22.83,450,Carlos,Alcaraz Durán,502697_2022/23
2023/24,424876,70,71,99,2102,3,4,8,23,0,0,0,1,0,0,7,437,423.4,830.0,377.0,162.8,25,3.64,5.13,8.77,25.06,336,Dominik,Szoboszlai,424876_2023/24
2019/20,200826,75,73,54,1482,0,3,6,18,0,0,0,6,0,0,3,250,303.2,459.4,176.0,93.9,0,0.0,0.0,0.0,0.0,493,Giovani,Lo Celso,200826_2019/20
2020/21,200826,70,69,35,939,1,1,5,10,0,0,0,5,0,0,0,149,169.2,222.8,155.0,54.3,0,0.0,0.0,0.0,0.0,493,Giovani,Lo Celso,200826_2020/21
2021/22,200826,60,59,11,231,0,0,0,5,0,0,0,0,0,0,0,41,33.4,77.6,59.0,16.8,0,0.0,0.0,0.0,0.0,493,Giovani,Lo Celso,200826_2021/22
2023/24,200826,50,48,47,491,2,2,1,12,0,0,0,2,0,0,6,189,225.8,262.8,110.0,60.0,4,0.54,1.79,2.33,12.46,493,Giovani,Lo Celso,200826_2023/24
2022/23,220585,45,42,27,752,0,0,1,14,0,0,0,2,0,0,0,104,68.2,42.8,51.0,16.0,7,0.43,0.11,0.54,13.53,518,Flynn,Downes,220585_2022/23
2023/24,220585,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,518,Flynn,Downes,220585_2023/24
2019/20,215439,50,48,41,1039,3,0,1,18,1,0,0,0,0,0,3,155,254.2,73.1,293.0,62.1,0,0.0,0.0,0.0,0.0,530,Tomáš,Souček,215439_2019/20
2020/21,215439,50,52,147,3420,10,2,11,47,1,0,0,7,1,0,16,555,889.8,271.1,925.0,208.8,0,0.0,0.0,0.0,0.0,530,Tomáš,Souček,215439_2020/21
2021/22,215439,60,57,114,3061,5,1,6,46,0,0,0,3,0,0,14,485,662.0,300.1,690.0,165.6,0,0.0,0.0,0.0,0.0,530,Tomáš,Souček,215439_2021/22
2022/23,215439,55,50,100,2811,2,4,8,42,0,0,0,3,0,0,6,364,565.6,230.1,472.0,127.1,32,4.02,1.03,5.05,43.04,530,Tomáš,Souček,215439_2022/23
2023/24,215439,50,49,116,2867,7,2,5,64,0,0,0,7,0,0,9,456,751.6,262.5,488.0,150.3,34,6.69,1.14,7.83,62.38,530,Tomáš,Souček,215439_2023/24
2018/19,151589,45,43,48,1465,2,0,3,21,0,0,0,1,0,0,1,209,334.8,126.6,288.0,75.1,0,0.0,0.0,0.0,0.0,33,Leander,Dendoncker,151589_2018/19
2019/20,151589,45,44,100,2790,4,0,11,34,1,0,0,5,0,0,9,426,529.2,160.6,282.0,96.8,0,0.0,0.0,0.0,0.0,33,Leander,Dendoncker,151589_2019/20
2020/21,151589,50,46,77,2498,1,2,11,33,1,0,0,4,0,0,2,330,386.4,261.4,343.0,99.2,0,0.0,0.0,0.0,0.0,33,Leander,Dendoncker,151589_2020/21
2021/22,151589,50,46,76,1945,2,3,5,29,0,0,0,4,0,0,5,308,348.6,180.0,279.0,80.9,0,0.0,0.0,0.0,0.0,33,Leander,Dendoncker,151589_2021/22
2022/23,151589,50,47,37,897,0,0,4,14,0,0,0,0,0,0,0,163,143.4,96.1,64.0,30.6,9,0.72,0.14,0.86,14.68,33,Leander,Dendoncker,151589_2022/23
2023/24,151589,50,49,20,118,1,1,0,3,0,0,0,0,0,0,3,64,59.2,3.9,37.0,10.0,1,0.73,0.01,0.74,1.58,33,Leander,Dendoncker,151589_2023/24
2012/13,101178,45,43,22,493,0,1,0,16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,531,James,Ward-Prowse,101178_2012/13
2013/14,101178,45,40,60,1617,0,2,4,23,0,0,0,3,0,0,4,99,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,531,James,Ward-Prowse,101178_2013/14
2014/15,101178,50,48,72,1476,1,8,6,15,0,0,0,0,1,0,2,266,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,531,James,Ward-Prowse,101178_2014/15
2015/16,101178,60,55,80,1545,2,4,7,18,0,0,0,5,0,0,9,325,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,531,James,Ward-Prowse,101178_2015/16
2016/17,101178,55,50,92,1883,4,4,9,26,0,0,0,4,0,0,5,377,427.4,729.1,448.0,160.7,0,0.0,0.0,0.0,0.0,531,James,Ward-Prowse,101178_2016/17
2017/18,101178,55,49,84,1708,3,5,2,29,0,0,0,3,0,0,8,367,363.4,613.9,296.0,127.1,0,0.0,0.0,0.0,0.0,531,James,Ward-Prowse,101178_2017/18
2018/19,101178,55,51,94,1940,7,0,3,41,1,0,0,4,0,0,15,390,592.0,695.8,387.0,167.4,0,0.0,0.0,0.0,0.0,531,James,Ward-Prowse,101178_2018/19
2019/20,101178,60,57,117,3420,5,4,9,60,0,0,2,9,0,0,8,587,864.6,989.9,548.0,240.7,0,0.0,0.0,0.0,0.0,531,James,Ward-Prowse,101178_2019/20
2020/21,101178,60,59,156,3420,8,7,9,68,0,0,1,5,0,0,17,772,940.0,971.2,355.0,226.5,0,0.0,0.0,0.0,0.0,531,James,Ward-Prowse,101178_2020/21
2021/22,101178,65,64,159,3215,10,5,7,65,0,0,0,3,1,0,21,769,970.0,1170.6,413.0,255.5,0,0.0,0.0,0.0,0.0,531,James,Ward-Prowse,101178_2021/22
2022/23,101178,65,61,142,3371,9,4,4,72,1,0,2,6,0,0,18,747,942.6,1165.6,343.0,245.2,38,5.86,5.3,11.16,60.71,531,James,Ward-Prowse,101178_2022/23
2023/24,101178,60,57,146,3000,7,7,5,65,0,0,0,4,0,0,19,708,831.0,1023.5,324.0,217.5,34,6.23,6.3,12.53,63.29,531,James,Ward-Prowse,101178_2023/24
2023/24,460842,65,67,137,2485,8,9,3,61,0,0,0,6,0,0,13,476,667.2,472.9,566.0,170.8,27,5.06,3.48,8.54,49.5,525,Mohammed,Kudus,460842_2023/24
2009/10,76357,45,45,31,898,1,0,0,15,0,0,0,1,0,0,4,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,243,Tom,Cairney,76357_2009/10
2018/19,76357,50,46,71,2188,1,1,5,51,0,0,0,0,0,0,3,389,358.0,586.7,199.0,114.5,0,0.0,0.0,0.0,0.0,243,Tom,Cairney,76357_2018/19
2020/21,76357,55,52,27,758,1,1,1,15,0,0,0,2,0,0,2,160,170.6,278.3,124.0,57.3,0,0.0,0.0,0.0,0.0,243,Tom,Cairney,76357_2020/21
2022/23,76357,50,47,53,968,2,1,1,13,0,0,0,2,0,0,2,217,190.4,232.1,217.0,64.2,6,1.44,1.51,2.95,19.69,243,Tom,Cairney,76357_2022/23
2023/24,76357,50,49,70,1472,1,6,4,27,1,0,0,3,0,0,2,346,335.2,407.2,170.0,90.9,14,1.03,2.58,3.61,29.53,243,Tom,Cairney,76357_2023/24
2023/24,490885,45,45,8,33,1,0,0,0,0,0,0,0,0,0,0,27,32.8,2.0,33.0,6.9,0,0.35,0.0,0.35,0.16,519,George,Earthy,490885_2023/24
2021/22,445044,60,63,99,1259,5,9,9,11,0,0,0,3,0,0,8,343,425.2,368.7,442.0,123.3,0,0.0,0.0,0.0,0.0,492,Dejan,Kulusevski,445044_2021/22
2022/23,445044,80,78,96,2062,2,7,8,40,0,0,0,2,0,0,5,310,410.8,639.4,514.0,156.0,23,2.68,4.76,7.44,30.15,492,Dejan,Kulusevski,445044_2022/23
2023/24,445044,70,67,130,2759,8,3,8,46,0,0,0,7,0,0,14,463,698.8,950.4,953.0,260.1,31,4.95,6.37,11.31,49.32,492,Dejan,Kulusevski,445044_2023/24
2023/24,441266,50,50,45,1110,1,0,3,17,0,0,0,0,0,0,3,176,187.0,229.4,198.0,61.5,12,2.08,1.35,3.43,15.05,323,Ryan,Gravenberch,441266_2023/24
2022/23,499724,45,45,1,3,0,0,0,0,0,0,0,0,0,0,0,6,5.2,10.8,0.0,1.6,0,0.0,0.0,0.0,0.61,451,Samuel,Amo-Ameyaw,499724_2022/23
2022/23,530318,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,647,Kaden,Rodney,530318_2022/23
2023/24,530318,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,647,Kaden,Rodney,530318_2023/24
2022/23,474120,50,46,57,794,4,3,4,12,0,0,0,1,0,0,7,189,262.8,177.5,399.0,83.8,7,3.93,1.18,5.11,14.76,121,Julio,Enciso,474120_2022/23
2023/24,474120,55,50,20,468,0,2,0,12,0,0,0,2,0,0,0,62,81.0,131.7,157.0,36.9,5,1.38,1.28,2.66,9.71,121,Julio,Enciso,474120_2023/24
2022/23,179519,50,49,50,1543,1,1,5,24,0,0,0,3,0,0,0,190,199.4,62.0,75.0,33.6,20,0.57,0.7,1.27,29.46,651,Orel,Mangala,179519_2022/23
2023/24,179519,50,50,40,1562,1,0,3,31,0,0,0,6,0,0,0,186,208.0,108.7,44.0,36.0,19,0.77,0.28,1.05,24.5,651,Orel,Mangala,179519_2023/24
2020/21,243505,50,50,21,643,0,0,2,10,0,0,0,0,0,0,0,59,63.8,62.2,162.0,28.8,0,0.0,0.0,0.0,0.0,137,Jakub,Moder,243505_2020/21
2021/22,243505,45,45,58,1694,0,3,5,23,0,0,0,1,0,0,0,227,239.6,286.0,372.0,90.3,0,0.0,0.0,0.0,0.0,137,Jakub,Moder,243505_2021/22
2022/23,243505,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,137,Jakub,Moder,243505_2022/23
2023/24,243505,45,44,21,608,0,0,1,13,0,0,0,2,0,0,0,89,87.2,82.3,84.0,25.4,6,0.78,0.67,1.45,12.6,137,Jakub,Moder,243505_2023/24
2013/14,157668,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,309,Harry,Winks,157668_2013/14
2014/15,157668,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,309,Harry,Winks,157668_2014/15
2015/16,157668,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,309,Harry,Winks,157668_2015/16
2016/17,157668,45,45,30,494,1,1,0,6,0,0,0,1,0,0,0,141,128.0,122.1,77.0,32.8,0,0.0,0.0,0.0,0.0,309,Harry,Winks,157668_2016/17
2017/18,157668,50,48,31,768,0,1,4,9,0,0,0,0,0,0,0,167,144.4,172.2,14.0,33.1,0,0.0,0.0,0.0,0.0,309,Harry,Winks,157668_2017/18
2018/19,157668,55,55,53,1589,1,0,6,17,0,0,0,4,0,0,3,275,268.2,168.6,71.0,50.7,0,0.0,0.0,0.0,0.0,309,Harry,Winks,157668_2018/19
2019/20,157668,55,52,52,2223,0,0,6,31,0,0,0,9,0,0,0,369,361.8,323.4,74.0,76.1,0,0.0,0.0,0.0,0.0,309,Harry,Winks,157668_2019/20
2020/21,157668,55,51,19,856,0,0,1,16,0,0,0,5,0,0,0,124,128.2,77.6,24.0,22.8,0,0.0,0.0,0.0,0.0,309,Harry,Winks,157668_2020/21
2021/22,157668,45,44,33,904,0,2,1,15,0,0,0,2,0,0,1,175,168.6,198.6,20.0,38.8,0,0.0,0.0,0.0,0.0,309,Harry,Winks,157668_2021/22
2022/23,157668,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,309,Harry,Winks,157668_2022/23
2016/17,132015,45,42,38,1300,0,0,6,16,0,0,0,2,0,0,0,232,222.0,305.0,216.0,74.1,0,0.0,0.0,0.0,0.0,490,Pierre-Emile,Højbjerg,132015_2016/17
2017/18,132015,45,43,39,1666,0,0,3,30,0,0,0,6,0,0,0,261,266.6,258.4,148.0,67.6,0,0.0,0.0,0.0,0.0,490,Pierre-Emile,Højbjerg,132015_2017/18
2018/19,132015,45,44,90,2760,4,3,4,59,0,0,0,7,2,0,8,477,616.0,445.6,421.0,148.8,0,0.0,0.0,0.0,0.0,490,Pierre-Emile,Højbjerg,132015_2018/19
2019/20,132015,50,48,75,2750,0,3,7,51,0,0,0,5,0,0,1,412,493.0,469.0,368.0,133.1,0,0.0,0.0,0.0,0.0,490,Pierre-Emile,Højbjerg,132015_2019/20
2020/21,132015,50,49,107,3420,2,4,12,45,0,0,0,9,0,0,6,578,728.8,308.7,146.0,118.4,0,0.0,0.0,0.0,0.0,490,Pierre-Emile,Højbjerg,132015_2020/21
2021/22,132015,50,48,109,3196,2,3,16,34,0,0,0,3,0,0,6,616,716.0,439.2,323.0,147.9,0,0.0,0.0,0.0,0.0,490,Pierre-Emile,Højbjerg,132015_2021/22
2022/23,132015,55,53,120,3131,4,5,10,57,0,0,0,5,0,0,10,629,758.0,501.7,237.0,150.0,35,2.02,3.13,5.15,45.05,490,Pierre-Emile,Højbjerg,132015_2022/23
2023/24,132015,55,51,39,1289,0,0,1,28,1,0,0,4,0,0,0,239,282.2,205.8,108.0,59.7,8,0.68,1.57,2.24,26.52,490,Pierre-Emile,Højbjerg,132015_2023/24
2022/23,224024,60,59,98,2154,4,5,6,39,0,0,0,5,0,0,8,395,504.4,471.9,474.0,145.4,27,4.39,2.62,7.01,33.84,527,Lucas,Tolentino Coelho de Lima,224024_2022/23
2023/24,224024,60,60,100,2627,4,6,4,52,0,0,0,10,0,0,7,398,570.6,722.3,343.0,163.7,31,5.19,4.93,10.12,50.96,527,Lucas,Tolentino Coelho de Lima,224024_2023/24
2019/20,195546,60,60,94,2458,1,7,3,54,0,0,0,6,1,0,12,464,711.6,1196.7,401.0,231.1,0,0.0,0.0,0.0,0.0,31,Emiliano,Buendía Stati,195546_2019/20
2021/22,195546,65,61,107,1887,4,6,7,32,0,0,0,1,0,0,8,378,482.8,660.5,531.0,167.8,0,0.0,0.0,0.0,0.0,31,Emiliano,Buendía Stati,195546_2021/22
2022/23,195546,60,57,117,2404,5,3,11,34,0,0,0,0,0,0,8,370,441.6,559.9,582.0,158.5,27,6.32,3.95,10.27,36.65,31,Emiliano,Buendía Stati,195546_2022/23
2023/24,195546,60,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,Emiliano,Buendía Stati,195546_2023/24
2018/19,209289,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,Emile,Smith Rowe,209289_2018/19
2019/20,209289,45,43,4,96,0,0,1,0,0,0,0,0,0,0,0,13,9.8,6.3,0.0,1.6,0,0.0,0.0,0.0,0.0,19,Emile,Smith Rowe,209289_2019/20
2020/21,209289,45,42,74,1438,2,5,9,10,0,0,0,0,0,0,3,308,273.2,385.1,222.0,88.1,0,0.0,0.0,0.0,0.0,19,Emile,Smith Rowe,209289_2020/21
2021/22,209289,55,57,125,1909,10,2,8,28,0,0,0,1,0,0,9,435,555.8,453.3,576.0,158.4,0,0.0,0.0,0.0,0.0,19,Emile,Smith Rowe,209289_2021/22
2022/23,209289,60,56,18,161,0,2,0,5,0,0,0,0,0,0,0,60,53.8,74.4,41.0,16.7,0,0.25,0.55,0.8,2.71,19,Emile,Smith Rowe,209289_2022/23
2023/24,209289,55,53,25,343,0,2,3,3,0,0,0,0,0,0,0,73,62.4,72.2,128.0,25.6,3,1.86,0.4,2.26,2.1,19,Emile,Smith Rowe,209289_2023/24
2022/23,461584,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,297,Wanya,Marçal-Madivádua,461584_2022/23
2014/15,156689,50,50,1,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,240,Andreas,Hoelgebaum Pereira,156689_2014/15
2015/16,156689,50,45,3,84,0,0,0,2,0,0,0,2,0,0,0,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,240,Andreas,Hoelgebaum Pereira,156689_2015/16
2016/17,156689,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,240,Andreas,Hoelgebaum Pereira,156689_2016/17
2017/18,156689,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,240,Andreas,Hoelgebaum Pereira,156689_2017/18
2018/19,156689,50,45,27,590,1,1,1,13,0,0,0,5,0,0,2,115,132.8,139.5,67.0,33.8,0,0.0,0.0,0.0,0.0,240,Andreas,Hoelgebaum Pereira,156689_2018/19
2019/20,156689,50,47,60,1478,1,3,6,16,0,0,0,3,0,0,1,198,245.6,432.1,343.0,102.3,0,0.0,0.0,0.0,0.0,240,Andreas,Hoelgebaum Pereira,156689_2019/20
2020/21,156689,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,240,Andreas,Hoelgebaum Pereira,156689_2020/21
2021/22,156689,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,240,Andreas,Hoelgebaum Pereira,156689_2021/22
2022/23,156689,45,43,123,2696,4,10,8,40,0,0,0,8,0,0,9,360,440.6,965.0,495.0,189.3,33,7.16,4.26,11.42,47.49,240,Andreas,Hoelgebaum Pereira,156689_2022/23
2023/24,156689,55,53,127,2611,3,9,14,40,0,0,0,6,0,0,7,459,503.6,1254.3,417.0,217.8,34,4.52,5.72,10.24,42.91,240,Andreas,Hoelgebaum Pereira,156689_2023/24
2013/14,153366,45,43,4,12,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,254,Harrison,Reed,153366_2013/14
2014/15,153366,45,43,17,460,0,0,3,3,0,0,0,0,0,0,0,89,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,254,Harrison,Reed,153366_2014/15
2015/16,153366,45,42,1,11,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,254,Harrison,Reed,153366_2015/16
2016/17,153366,45,43,3,64,0,0,0,1,0,0,0,0,0,0,0,16,11.0,1.4,0.0,1.3,0,0.0,0.0,0.0,0.0,254,Harrison,Reed,153366_2016/17
2020/21,153366,45,44,69,2243,0,3,9,35,0,0,0,5,0,0,0,391,421.2,330.4,82.0,83.5,0,0.0,0.0,0.0,0.0,254,Harrison,Reed,153366_2020/21
2022/23,153366,45,43,107,2868,3,4,9,44,1,0,0,5,0,0,9,409,484.4,507.3,266.0,125.8,35,1.95,2.04,3.99,53.81,254,Harrison,Reed,153366_2022/23
2023/24,153366,50,43,47,1317,0,2,6,23,0,0,0,6,0,0,0,205,213.8,212.6,45.0,47.2,15,0.29,1.49,1.78,25.65,254,Harrison,Reed,153366_2023/24
2022/23,242898,60,55,122,2930,8,5,7,54,0,0,2,6,0,0,15,384,480.6,374.4,733.0,158.1,33,8.39,2.0,10.39,53.79,491,Brennan,Johnson,242898_2022/23
2023/24,242898,60,58,131,2317,5,12,5,42,0,0,0,3,0,0,9,397,554.4,624.3,782.0,196.3,26,10.36,4.3,14.65,43.97,491,Brennan,Johnson,242898_2023/24
2020/21,496179,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,485,Alfie,Devine,496179_2020/21
2021/22,496179,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,485,Alfie,Devine,496179_2021/22
2022/23,496179,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,485,Alfie,Devine,496179_2022/23
2022/23,193204,55,50,46,1219,2,0,1,24,0,0,0,2,0,0,3,161,209.6,137.1,366.0,71.5,13,1.54,0.44,1.98,17.11,452,Joe,Aribo,193204_2022/23
2023/24,158983,55,54,47,1714,1,0,6,16,0,0,0,10,0,0,0,250,281.6,269.5,53.0,60.1,20,0.51,1.53,2.04,22.42,320,Endo,Wataru,158983_2023/24
2022/23,451340,50,57,138,2311,7,9,8,35,0,0,0,0,0,0,11,457,569.6,569.4,867.0,200.4,24,8.29,4.93,13.22,35.52,136,Mitoma,Kaoru,451340_2022/23
2023/24,451340,65,64,74,1485,3,7,1,27,0,0,0,4,0,0,7,252,327.6,375.1,636.0,134.0,15,3.49,3.56,7.05,24.64,136,Mitoma,Kaoru,451340_2023/24
2023/24,574398,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,644,Franco,Umeh-Chibueze,574398_2023/24
